Country Name,Country Code,Indicator Name,Indicator Code,1960,1961,1962,1963,1964,1965,1966,1967,1968,1969,1970,1971,1972,1973,1974,1975,1976,1977,1978,1979,1980,1981,1982,1983,1984,1985,1986,1987,1988,1989,1990,1991,1992,1993,1994,1995,1996,1997,1998,1999,2000,2001,2002,2003,2004,2005,2006,2007,2008,2009,2010,2011,2012,2013,2014,2015,2016,2017,2018,2019,2020
Middle East & North Africa,MEA,"GDP per capita, PPP (constant 2017 international $)",NY.GDP.PCAP.PP.KD,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,10430.00852,10615.11222,10882.54507,10859.04048,10830.62297,10802.83563,11087.33345,11216.89989,11511.29441,11499.03875,12018.83457,11955.55207,11913.56679,12309.7152,13008.1031,13372.875,13826.1798,14240.50409,14593.04766,14404.82349,14796.67564,15039.96371,15274.4681,15367.78373,15525.69252,15684.28791,16169.24259,16179.47865,16119.51586,15996.87975,15168.69882
Mexico,MEX,"GDP per capita, PPP (constant 2017 international $)",NY.GDP.PCAP.PP.KD,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,14949.03015,15293.15871,15550.56012,15575.11806,16067.14605,14808.80712,15559.97637,16368.09277,16954.32961,17165.89218,17756.56647,17438.20852,17193.56108,17205.98656,17635.24685,17788.58912,18319.47756,18462.84012,18396.81092,17168.97733,17790.01192,18186.22457,18594.89447,18600.37118,18887.56744,19268.9144,19539.26125,19721.26098,19928.39618,19677.27534,17852.35974
Marshall Islands,MHL,"GDP per capita, PPP (constant 2017 international $)",NY.GDP.PCAP.PP.KD,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3302.108436,3227.304666,3398.847542,3560.617694,3740.921477,4028.916471,3608.883906,3380.951753,3359.707758,3313.458985,3336.09316,3518.274389,3583.208611,3452.975791,3421.063837,3452.085486,3408.636533,3501.107278,3277.735222,3376.76476,3595.174776,3562.857162,3469.542323,3594.938776,3545.207373,3586.056421,3615.590024,3711.896004,3820.958221,4048.579273,3932.247882
Middle income,MIC,"GDP per capita, PPP (constant 2017 international $)",NY.GDP.PCAP.PP.KD,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4610.388002,4558.982194,4502.294677,4532.351095,4553.117884,4638.565375,4796.890621,4939.221082,4960.932143,5076.508049,5294.253835,5415.775558,5592.677712,5850.568474,6215.823812,6565.451167,6995.414023,7490.457762,7805.955389,7905.763215,8391.643644,8783.195061,9126.281911,9484.903846,9812.023979,10112.69244,10465.30487,10874.14953,11266.52349,11572.39656,11224.43409
North Macedonia,MKD,"GDP per capita, PPP (constant 2017 international $)",NY.GDP.PCAP.PP.KD,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,11378.16066,10691.64805,10013.05355,9286.796303,9134.158499,9025.296572,9103.878091,9200.61977,9461.006585,9824.448683,10224.70171,9869.527966,10089.95959,10280.55047,10730.5187,11213.6539,11770.21084,12511.72649,13174.84177,13103.44156,13514.99678,13807.48079,13727.78828,14108.90706,14596.61648,15139.26855,15553.45672,15706.46174,16145.55396,16773.05933,15931.38042
Mali,MLI,"GDP per capita, PPP (constant 2017 international $)",NY.GDP.PCAP.PP.KD,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1414.886475,1547.084128,1460.948094,1468.007276,1483.067953,1457.571996,1520.456928,1553.333841,1628.014338,1675.170423,1627.732318,1823.840688,1824.60115,1930.207369,1899.082029,1958.818731,1983.705551,1985.623428,2012.281262,2041.330218,2082.961935,2085.420849,2007.80693,1995.159252,2075.400681,2139.736297,2198.560381,2246.797421,2283.702413,2321.702199,2225.894238
Malta,MLT,"GDP per capita, PPP (constant 2017 international $)",NY.GDP.PCAP.PP.KD,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,16106.91767,16659.55027,17262.03467,17856.2692,18689.72743,19737.04595,20348.54774,21256.78678,22201.55899,23112.03781,27482.86907,26956.79201,27442.95108,28373.75733,28223.36255,28992.92455,29612.6018,30918.49827,31893.35868,31294.90231,32867.94003,32881.83384,33929.33992,35287.46508,37230.27839,39845.11457,40536.71818,42644.05085,43313.47703,43950.58805,39222.14335
Myanmar,MMR,"GDP per capita, PPP (constant 2017 international $)",NY.GDP.PCAP.PP.KD,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,564.2271132,562.6480894,580.8097339,618.7935596,653.2312098,692.0208452,729.1507279,763.2799921,796.923035,853.8190435,948.7820144,1055.653371,1167.404444,1306.769123,1473.020996,1659.692412,1867.152422,2086.991247,2303.802995,2527.390561,2762.613459,2947.65737,3113.005235,3330.469234,3574.031521,3663.142302,4020.242953,4224.545031,4467.85855,4739.710438,4857.389834
Middle East & North Africa (excluding high income),MNA,"GDP per capita, PPP (constant 2017 international $)",NY.GDP.PCAP.PP.KD,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,6579.307414,6399.172084,6524.814698,6536.084423,6500.253856,6541.178088,6791.130493,6881.009263,7182.54288,7358.575555,7668.652231,7716.140248,7819.96937,7881.74628,8320.804365,8528.255921,8820.614242,9215.942864,9414.710118,9512.680541,9823.015531,9648.122597,9700.6324,9693.434659,9747.469,9773.311587,10292.90125,10446.03744,10344.76673,10232.69183,9790.404622
Montenegro,MNE,"GDP per capita, PPP (constant 2017 international $)",NY.GDP.PCAP.PP.KD,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,12579.27827,13236.01109,12024.69449,12418.99856,12505.17044,12692.2941,12955.58482,13505.05147,14048.84612,15233.38238,16248.34244,17391.02773,16348.09171,16764.35552,17287.41597,16802.3982,17381.73914,17674.62038,18263.60671,18797.90085,19682.28335,20686.5806,21533.95195,18258.96634
Mongolia,MNG,"GDP per capita, PPP (constant 2017 international $)",NY.GDP.PCAP.PP.KD,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4977.781322,4475.81456,4015.208985,3854.130765,3906.566892,4123.943838,4182.349904,4309.655423,4415.929002,4512.131024,4523.506409,4614.387656,4785.972155,5068.306457,5544.780593,5876.280812,6298.235621,6850.078177,7351.82775,7144.829966,7470.780739,8602.94952,9476.925969,10371.28926,10967.11175,11009.71496,10961.96804,11366.30394,12028.63565,12486.07746,11723.8735
Northern Mariana Islands,MNP,"GDP per capita, PPP (constant 2017 international $)",NY.GDP.PCAP.PP.KD,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Mozambique,MOZ,"GDP per capita, PPP (constant 2017 international $)",NY.GDP.PCAP.PP.KD,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,471.3251025,481.8968555,436.7203711,464.018358,475.2497233,469.189504,506.1518205,548.3477952,587.8637206,640.252516,630.7016136,687.1494257,729.2899769,756.5942823,792.7272742,821.3458142,875.9165979,917.7952405,958.2834241,991.3228347,1027.208877,1073.478134,1120.128481,1165.408205,1217.088867,1262.613128,1273.783633,1283.65987,1289.735948,1281.780014,1229.940296
Mauritania,MRT,"GDP per capita, PPP (constant 2017 international $)",NY.GDP.PCAP.PP.KD,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4547.736813,4510.292456,4477.452452,4619.926454,4365.380368,4673.642797,4822.06354,4511.677423,4520.623614,4567.078715,4273.635083,4126.220846,4069.247853,4230.785874,4307.256064,4544.869224,5226.506182,4978.62037,4821.04409,4687.57593,4671.642677,4725.334067,4792.83905,4846.712453,4908.107752,5024.467256,4944.56903,5108.549132,5193.393556,5343.997921,5109.804948
Mauritius,MUS,"GDP per capita, PPP (constant 2017 international $)",NY.GDP.PCAP.PP.KD,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,7989.529896,8254.316211,8676.973885,9010.484481,9252.715908,9566.82492,9998.617114,10435.79836,10953.67688,11097.6902,11890.58865,12191.92742,12303.10685,12938.15268,13413.99326,13571.8356,14165.95449,14909.17086,15655.60432,16131.70697,16797.81723,17454.78008,18014.99115,18579.37416,19240.22471,19897.47539,20646.933,21415.11611,22208.13812,22869.75631,19462.93163
Malawi,MWI,"GDP per capita, PPP (constant 2017 international $)",NY.GDP.PCAP.PP.KD,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,952.6745726,1014.712449,931.9925899,1019.755057,912.0092221,1053.901654,1110.884837,1125.817575,1137.809949,1139.80705,1127.195856,1044.579237,1036.792557,1069.781011,1100.114395,1106.910658,1127.871699,1202.04073,1257.483867,1323.616063,1374.571287,1400.593643,1386.789994,1418.074331,1457.47302,1457.503692,1453.777365,1472.146868,1496.732217,1537.141177,1508.842902
Malaysia,MYS,"GDP per capita, PPP (constant 2017 international $)",NY.GDP.PCAP.PP.KD,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,10306.08209,10991.0681,11663.62708,12500.50417,13315.42234,14260.09617,15290.91444,15995.71949,14448.7411,14965.6177,15917.05717,15652.01445,16155.60162,16751.40714,17538.4857,18114.14411,18752.54579,19546.98592,20103.50414,19442.98535,20536.37251,21289.25754,22132.21692,22855.94969,23906.22858,24787.82375,25541.77051,26661.50742,27577.37258,28421.46324,26471.67315
North America,NAC,"GDP per capita, PPP (constant 2017 international $)",NY.GDP.PCAP.PP.KD,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,39390.19423,38828.51903,39650.29231,40216.55034,41331.81181,41945.63575,43029.49248,44386.74443,45797.54086,47415.6957,48863.38551,48876.24588,49320.98939,50331.3739,51765.92734,53149.86483,54194.43103,54898.81764,54351.28445,52478.36687,53386.15596,53877.70768,54644.75156,55268.98194,56250.78689,57440.39959,57944.19859,58922.10326,60286.85774,61234.78167,58669.06641
Namibia,NAM,"GDP per capita, PPP (constant 2017 international $)",NY.GDP.PCAP.PP.KD,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5945.970795,6242.000841,6511.898456,6251.824868,6213.231031,6312.565117,6374.949612,6508.397855,6592.160694,6689.771246,6804.866747,6775.221615,6992.865314,7182.307341,7942.557254,8014.973861,8438.216924,8735.713739,8805.410688,8671.66411,9031.160596,9324.528879,9626.539192,9990.745835,10413.31422,10662.82994,10471.27929,10171.4215,10087.45708,9812.608038,8814.592037
New Caledonia,NCL,"GDP per capita, PPP (constant 2017 international $)",NY.GDP.PCAP.PP.KD,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Niger,NER,"GDP per capita, PPP (constant 2017 international $)",NY.GDP.PCAP.PP.KD,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1124.11562,1083.779227,1069.585245,1037.478422,1021.219711,1010.815737,977.2024193,957.8568078,1016.669315,978.7782115,932.6770537,964.7248907,975.7542143,960.8341459,929.2172221,960.8503478,980.4545748,973.9832132,1010.378015,991.6984246,1036.16072,1020.264638,1084.764363,1098.64382,1126.80544,1131.519187,1151.176224,1163.22617,1200.402348,1224.375135,1221.26993
Nigeria,NGA,"GDP per capita, PPP (constant 2017 international $)",NY.GDP.PCAP.PP.KD,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3259.6429,3189.089071,3253.694421,3108.674718,2977.090165,2901.768227,2949.200357,2961.198469,2962.892112,2906.723968,2977.041475,3075.003131,3458.070666,3619.140208,3854.008064,3997.439751,4130.403306,4288.270307,4458.622295,4690.379449,4932.3348,5056.892147,5131.372645,5329.121517,5516.385598,5514.770273,5284.893228,5190.356127,5155.075994,5135.499469,4916.721381
Nicaragua,NIC,"GDP per capita, PPP (constant 2017 international $)",NY.GDP.PCAP.PP.KD,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3454.211685,3371.623959,3309.470718,3224.086854,3261.166172,3384.786566,3531.669827,3606.283883,3676.933782,3872.243828,3968.828635,4025.936611,3998.812725,4043.22353,4200.215074,4320.680321,4438.861491,4600.537084,4693.591551,4477.338792,4611.785145,4837.499424,5083.289005,5263.409885,5443.235699,5630.29571,5811.805135,6004.014088,5729.675465,5451.665386,5280.099468
Netherlands,NLD,"GDP per capita, PPP (constant 2017 international $)",NY.GDP.PCAP.PP.KD,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,36461.41902,37057.58313,37405.92997,37613.25219,38494.21785,39498.13682,40691.89032,42235.48907,43933.56811,45839.13146,47422.2034,48160.78437,47958.33197,47806.88443,48586.70462,49467.43543,51097.36261,52909.96976,53848.25223,51607.60573,52032.9865,52594.22901,51860.05599,51640.07669,52186.99739,52974.11622,53847.82655,55088.6338,56060.91363,56784.03725,54325.50883
Norway,NOR,"GDP per capita, PPP (constant 2017 international $)",NY.GDP.PCAP.PP.KD,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,42136.61626,43229.92976,44517.44955,45512.40436,47541.78149,49260.98483,51476.21521,53903.45457,54989.71982,55713.7732,57127.39975,58018.32946,58540.86364,58728.17524,60699.58545,61870.38379,62846.95821,64062.43691,63570.36124,61689.57772,61353.49639,61157.14893,61990.71162,61878.99441,62390.1497,62987.53586,63104.10039,64050.75617,64341.2589,64452.81262,63583.73598
Nepal,NPL,"GDP per capita, PPP (constant 2017 international $)",NY.GDP.PCAP.PP.KD,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1616.649398,1675.290745,1697.477442,1715.367212,1807.697207,1824.002826,1876.464286,1928.046702,1945.451034,1992.233738,2077.652056,2141.067035,2110.823497,2163.018278,2234.154768,2282.685054,2330.325084,2380.970834,2499.415586,2591.631452,2703.414917,2793.024734,2922.619609,3033.780787,3217.44851,3331.871769,3315.814414,3565.197807,3773.715918,3952.760349,3800.065703
Nauru,NRU,"GDP per capita, PPP (constant 2017 international $)",NY.GDP.PCAP.PP.KD,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5575.512171,5438.399288,5960.960449,4589.581483,5590.184572,6058.524456,6688.649739,7313.672138,8090.933471,10493.21242,13175.92165,13551.9626,13901.95361,12975.39238,13636.36094,13527.41194,13594.49229
New Zealand,NZL,"GDP per capita, PPP (constant 2017 international $)",NY.GDP.PCAP.PP.KD,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,28086.82413,26466.67346,26479.0419,27852.03502,28891.04395,29815.78619,30409.09066,30627.80462,30599.32319,32098.14628,32837.09789,33775.23266,34745.16533,35616.11471,36504.19746,37293.21377,37902.75176,38687.84615,37933.15147,37505.04828,37657.1432,38214.47454,38857.11589,39599.1883,40432.24148,41086.1153,41672.10124,42285.3199,42866.12723,42877.94291,42774.69249
OECD members,OED,"GDP per capita, PPP (constant 2017 international $)",NY.GDP.PCAP.PP.KD,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,29375.81978,29517.9835,29888.60625,30018.18184,30690.41415,31248.61291,32012.54292,32925.53493,33627.92982,34447.8896,35611.72429,35823.3272,36137.82409,36636.36708,37594.30221,38420.32508,39382.09361,40185.73468,40025.09362,38382.77698,39293.47965,39914.06607,40199.39756,40575.37928,41196.67344,42018.8303,42537.66731,43389.81046,44161.9205,44697.04925,42438.14543
Oman,OMN,"GDP per capita, PPP (constant 2017 international $)",NY.GDP.PCAP.PP.KD,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,26644.34362,27044.88778,27997.09532,28416.14311,28469.0513,29134.21485,29586.93558,31189.29468,31983.56666,32046.3428,33948.86788,35053.63474,34075.28222,32452.86377,32074.31662,32012.61352,32823.89366,33299.53044,34801.669,35320.98996,33974.41336,32600.87714,33068.10729,32293.33599,30625.15122,30251.54816,30257.65479,29077.3636,28442.55535,27382.7713,
Other small states,OSS,"GDP per capita, PPP (constant 2017 international $)",NY.GDP.PCAP.PP.KD,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,13710.7661,14075.32791,14476.9706,14901.57797,15912.7069,16463.14578,17684.85209,18887.52874,19705.39316,19504.29108,20527.89985,21503.49955,21829.49951,22162.01549,22518.73194,22645.53128,22798.47703,22637.09591,22652.58402,22694.7127,21096.78862
Pakistan,PAK,"GDP per capita, PPP (constant 2017 international $)",NY.GDP.PCAP.PP.KD,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2915.900175,2976.912543,3118.139237,3086.893478,3115.102968,3179.50713,3240.088797,3180.351108,3169.890225,3196.279545,3245.378342,3277.051278,3279.030977,3388.17669,3560.811841,3706.824023,3836.49275,3931.175785,3908.599006,3930.508174,3906.873971,3928.519927,3980.74865,4069.267498,4171.29183,4278.346663,4421.581929,4571.205078,4739.472713,4697.726579,4562.622518
Panama,PAN,"GDP per capita, PPP (constant 2017 international $)",NY.GDP.PCAP.PP.KD,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,10726.0018,11493.62009,12181.21555,12583.77898,12679.48469,12639.99351,12889.26966,13445.01714,14142.62562,14405.38453,14507.79468,14311.02161,14353.36904,14677.99493,15491.00063,16301.51448,17391.08795,19125.62701,20636.9256,20525.61833,21343.33414,23349.16657,25196.31451,26480.56192,27352.51993,28430.98509,29332.37659,30446.84957,31039.07223,31440.26352,25389.81229
Peru,PER,"GDP per capita, PPP (constant 2017 international $)",NY.GDP.PCAP.PP.KD,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5249.200384,5258.26019,5128.634375,5295.798233,5837.089956,6154.167419,6210.222642,6492.549137,6354.433331,6345.500534,6422.480568,6380.337664,6653.395098,6861.830619,7136.351561,7519.029069,8017.255022,8629.264533,9341.231027,9368.045463,10066.46757,10616.8437,11176.08672,11724.0036,11877.07893,12110.2669,12403.68714,12506.52938,12781.41644,12853.69207,11260.84575
Philippines,PHL,"GDP per capita, PPP (constant 2017 international $)",NY.GDP.PCAP.PP.KD,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4209.482917,4088.102367,4006.344665,3997.012972,4074.72764,4165.249064,4309.450332,4431.837268,4312.152103,4359.888549,4453.756665,4492.721424,4562.761382,4697.48565,4908.058738,5054.238933,5228.315741,5474.681327,5618.484953,5606.590677,5918.373229,6043.601676,6351.264942,6666.250512,6973.638909,7300.13621,7705.05377,8120.868793,8516.136549,8914.723798,7953.581644
Palau,PLW,"GDP per capita, PPP (constant 2017 international $)",NY.GDP.PCAP.PP.KD,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,13735.74789,14404.69875,14728.87707,14125.96024,14775.37499,15420.2439,15545.48798,16179.21432,15611.23149,14915.64512,15227.61562,16433.94035,16815.88014,16275.80672,17278.5866,18539.15662,18468.29158,17770.562,17650.41678,17229.14813,15473.25243
Papua New Guinea,PNG,"GDP per capita, PPP (constant 2017 international $)",NY.GDP.PCAP.PP.KD,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2434.700123,2605.222798,2898.147236,3347.571839,3464.84846,3271.671293,3440.330057,3225.656973,3028.928896,3012.594403,2871.416377,2806.953519,2745.514416,2748.701105,2765.346691,2877.115646,2963.418223,3119.175569,3035.170682,3165.093267,3406.64404,3369.844455,3453.387112,3513.023253,3909.33866,4083.752437,4222.524993,4285.628756,4190.094895,4293.129619,4063.732103
Poland,POL,"GDP per capita, PPP (constant 2017 international $)",NY.GDP.PCAP.PP.KD,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,11314.96185,10483.90155,10714.65913,11086.95955,11649.16325,12459.66578,13211.56796,14054.38796,14701.34311,15386.94246,16257.64576,16466.78676,16809.81841,17409.63874,18287.82825,18937.4759,20111.2993,21543.16329,22444.90827,23064.95318,23996.14005,25124.27608,25457.20755,25759.33912,26649.57818,27797.05951,28682.69354,30064.50348,31674.13121,33185.15813,32354.541
Pre-demographic dividend,PRE,"GDP per capita, PPP (constant 2017 international $)",NY.GDP.PCAP.PP.KD,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2633.244612,2372.41939,2356.889715,2278.994891,2216.797984,2228.452796,2289.80029,2358.930818,2449.835059,2486.168007,2546.408043,2588.289484,2650.671458,2572.170875,2781.017842,2866.197118,2961.275703,3056.931442,3157.388061,3209.419051,3319.925645,3359.372805,3413.217394,3501.899416,3575.239165,3588.993395,3583.223607,3548.057691,3543.387236,3561.945625,3365.08007
Puerto Rico,PRI,"GDP per capita, PPP (constant 2017 international $)",NY.GDP.PCAP.PP.KD,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,21595.98399,21937.89761,22791.57065,23650.11459,24412.28195,25288.11258,25584.5658,26584.90667,27894.4491,29251.04467,30124.70069,31958.10478,32209.43108,32206.47298,35016.94713,34370.72325,34030.09907,33831.94268,33403.43289,32930.36984,32960.69939,33224.57387,33638.87414,33922.16695,34070.26215,34311.03825,34539.59552,34363.75463,34299.36716,34804.94346,33442.83998
"Korea, Dem. People's Rep.",PRK,"GDP per capita, PPP (constant 2017 international $)",NY.GDP.PCAP.PP.KD,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Portugal,PRT,"GDP per capita, PPP (constant 2017 international $)",NY.GDP.PCAP.PP.KD,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,23556.85621,24642.59962,24930.45063,24391.19985,24560.35706,25523.70602,26318.97513,27354.83681,28525.51743,29472.70988,30383.13782,30756.01895,30823.84904,30422.60203,30892.81988,31076.64412,31524.74957,32251.5691,32307.91277,31269.41046,31798.15381,31304.81553,30156.70158,30042.89072,30444.60021,31118.79067,31847.53773,33044.71674,34040.72539,34945.66151,31935.46601
Paraguay,PRY,"GDP per capita, PPP (constant 2017 international $)",NY.GDP.PCAP.PP.KD,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,8475.736625,8547.339067,8475.918795,8678.579276,8923.495232,9311.339288,9243.474955,9422.683275,9226.506369,8911.164793,8530.20799,8295.067442,8138.104853,8337.472158,8528.03793,8570.094465,8846.701735,9193.839912,9657.68146,9503.266644,10415.65644,10714.69093,10493.81277,11209.13154,11643.72751,11828.14013,12170.78439,12590.54844,12827.70802,12615.52865,12389.58702
West Bank and Gaza,PSE,"GDP per capita, PPP (constant 2017 international $)",NY.GDP.PCAP.PP.KD,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3951.205463,4047.128464,3916.925781,4294.746119,4786.480266,5052.064101,4503.24886,3980.933319,3395.855001,3774.132413,4485.525458,4866.028474,4695.994727,4750.929692,4965.37295,5250.116075,5411.066482,5782.689593,5985.683247,6118.257181,5967.073437,6048.976597,6438.93364,6401.740891,6318.210068,6245.448697,5394.071688
Pacific island small states,PSS,"GDP per capita, PPP (constant 2017 international $)",NY.GDP.PCAP.PP.KD,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5421.599156,5289.363809,5492.638778,5542.235584,5709.453034,5835.460668,5966.934051,5798.767142,5815.289116,6101.357632,5942.926468,5964.53835,6046.979456,6085.643556,6287.64014,6318.535753,6375.428854,6319.296261,6326.952358,6168.94178,6273.948286,6414.27971,6396.577884,6558.272075,6754.878698,6933.474863,7071.163955,7291.233373,7411.740035,7339.195262,6390.157933
Post-demographic dividend,PST,"GDP per capita, PPP (constant 2017 international $)",NY.GDP.PCAP.PP.KD,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,32047.49278,32186.42532,32497.31966,32517.72074,33177.86264,33841.57244,34606.22424,35545.5547,36303.46547,37348.47011,38666.62739,39107.15144,39544.51555,40185.62022,41292.21256,42236.07004,43315.7857,44258.79747,44132.59625,42335.76017,43358.19308,43980.07924,44262.20322,44645.16666,45257.51595,46023.25043,46635.56567,47588.82824,48495.90607,49191.9365,46662.26848
French Polynesia,PYF,"GDP per capita, PPP (constant 2017 international $)",NY.GDP.PCAP.PP.KD,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Qatar,QAT,"GDP per capita, PPP (constant 2017 international $)",NY.GDP.PCAP.PP.KD,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,86566.30286,86643.64358,89119.38418,86886.94859,93748.55014,87721.94942,93656.33908,92749.55667,92555.30035,89954.84613,95908.31283,99147.28819,96261.48735,95499.90763,95578.26152,95965.25125,95601.80733,91738.7528,90970.06092,89966.44972,85290.45044
Romania,ROU,"GDP per capita, PPP (constant 2017 international $)",NY.GDP.PCAP.PP.KD,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,13302.47218,11685.0989,10757.39091,10936.72938,11383.29221,12117.36196,12627.2027,12049.54221,11829.41829,11803.37576,12109.5524,12920.48961,13909.66542,14338.35628,15924.05133,16770.6545,18224.78359,19833.96787,22044.30668,21002.27614,20303.1628,20792.1734,21311.13363,22197.03833,23084.37478,23878.18854,25145.01335,27141.91933,28523.47318,29875.08302,28828.13158
Russian Federation,RUS,"GDP per capita, PPP (constant 2017 international $)",NY.GDP.PCAP.PP.KD,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,21482.74819,20340.13191,17367.64121,15870.60588,13880.46518,13308.20491,12827.11625,13028.20833,12358.15241,13189.79376,14569.93658,15378.08974,16175.0972,17434.80814,18765.51856,20042.8135,21757.46517,23647.26651,24887.85272,22939.69405,23961.22029,24972.07849,25933.29266,26332.39665,26057.15531,25488.09612,25490.70826,25926.44385,26656.40954,27210.546,26456.38794
Rwanda,RWA,"GDP per capita, PPP (constant 2017 international $)",NY.GDP.PCAP.PP.KD,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,936.6343101,939.5014674,1051.322073,1033.701525,542.6598412,746.3497122,816.7606261,870.9596778,874.1888814,846.7526539,867.6151907,907.2139028,1003.021143,1009.526029,1069.297799,1148.446372,1226.239081,1287.048412,1393.029902,1441.000286,1507.16501,1586.961242,1682.206491,1718.935761,1780.144976,1889.158106,1950.526265,1975.248661,2088.749224,2227.517033,2098.710362
South Asia,SAS,"GDP per capita, PPP (constant 2017 international $)",NY.GDP.PCAP.PP.KD,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1914.534285,1910.459972,1976.986829,2019.004389,2095.499321,2193.86125,2295.830662,2334.91185,2416.349834,2552.061532,2607.035206,2673.924863,2720.687898,2867.970644,3031.556865,3206.721108,3396.210219,3586.036012,3646.368194,3845.068001,4076.367816,4225.203976,4397.798771,4602.915456,4859.310076,5153.89257,5482.172913,5773.980601,6072.748205,6243.950865,5814.122407
Saudi Arabia,SAU,"GDP per capita, PPP (constant 2017 international $)",NY.GDP.PCAP.PP.KD,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,41392.53306,46075.13009,46498.55805,44623.51103,43761.31812,42855.78584,43073.13082,42710.91058,43111.0823,40643.83712,41955.20779,40393.97196,38170.22343,41229.81259,43210.24996,44309.5346,44276.89297,43865.92031,45340.1182,43169.54229,44036.76735,46989.14767,48024.45967,47848.37647,48209.13733,48921.21525,48625.84382,47306.22232,47592.76715,46962.14769,44328.18391
Sudan,SDN,"GDP per capita, PPP (constant 2017 international $)",NY.GDP.PCAP.PP.KD,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1602.893604,1679.311428,1744.033885,1776.869847,1748.300773,1804.74693,1861.146769,2002.985,2033.097555,2039.363767,2109.560575,2185.040501,2261.473489,2369.23617,2393.418435,2501.960461,2678.340892,2905.681129,3048.296149,3064.398943,3089.572476,3379.688818,3785.726439,3947.200643,4124.509614,4187.862722,4234.757536,4327.782553,4344.529887,4185.600635,4022.865967
Senegal,SEN,"GDP per capita, PPP (constant 2017 international $)",NY.GDP.PCAP.PP.KD,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2472.784404,2463.537947,2422.778635,2385.089464,2317.935828,2380.247333,2367.648145,2381.506898,2463.460876,2557.792835,2595.109288,2642.686144,2580.8321,2658.561798,2712.877539,2758.353446,2750.19548,2754.192237,2780.615307,2780.613027,2797.11016,2757.079405,2788.671459,2777.111769,2868.315877,2966.455347,3067.665577,3203.906368,3309.486173,3361.461548,3320.675525
