Country Name,Country Code,Indicator Name,Indicator Code,1960,1961,1962,1963,1964,1965,1966,1967,1968,1969,1970,1971,1972,1973,1974,1975,1976,1977,1978,1979,1980,1981,1982,1983,1984,1985,1986,1987,1988,1989,1990,1991,1992,1993,1994,1995,1996,1997,1998,1999,2000,2001,2002,2003,2004,2005,2006,2007,2008,2009,2010,2011,2012,2013,2014,2015,2016,2017,2018,2019,2020
Marshall Islands,MHL,"GDP, PPP (constant 2017 international $)",NY.GDP.MKTP.PP.KD,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,156074155.2,156211227.7,167366050.7,177418458.5,187846631,203274951.6,182331641.6,170579158.8,169181443.9,167057975.1,169320072.3,180878004.6,187645468.6,184613350.6,186365873.6,190751887.7,190082616.3,196223058.5,184097276.5,189959901.6,202627645.6,201386938.2,196764684.2,204670649.3,202725593.2,205997425,208702703,215486698.7,223189811.6,238020024.1,232765481.1
Middle income,MIC,"GDP, PPP (constant 2017 international $)",NY.GDP.MKTP.PP.KD,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.83E+13,1.84E+13,1.85E+13,1.89E+13,1.93E+13,2.00E+13,2.10E+13,2.19E+13,2.23E+13,2.32E+13,2.45E+13,2.54E+13,2.66E+13,2.81E+13,3.03E+13,3.23E+13,3.49E+13,3.78E+13,3.98E+13,4.08E+13,4.39E+13,4.64E+13,4.88E+13,5.14E+13,5.38E+13,5.61E+13,5.87E+13,6.17E+13,6.46E+13,6.71E+13,6.57E+13
North Macedonia,MKD,"GDP, PPP (constant 2017 international $)",NY.GDP.MKTP.PP.KD,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,22713289124,21311704827,19912549064,18425226748,18101280642,17899500654,18111628332,18372432400,18993188323,19817308066,20718824318,20083324807,20383302495,20836342114,21810251410,22840587019,24013913721,25568451270,26967557279,26870847612,27773372437,28423237703,28293575661,29121235651,30178081262,31341707377,32234383514,32583086287,33521673599,34832511673,33018279789
Mali,MLI,"GDP, PPP (constant 2017 international $)",NY.GDP.MKTP.PP.KD,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,11955670445,13359888303,12929878590,13340036084,13844280650,13971789576,14957609065,15679915647,16867146747,17828733279,17817887174,20557608172,21196190851,23129080396,23489893740,25024906331,26191614230,27106648868,28400488545,29765507550,31347227357,32354455708,32083734773,32820078395,35145277199,37314373426,39498122203,41593677731,43567915125,45640075229,45076214716
Malta,MLT,"GDP, PPP (constant 2017 international $)",NY.GDP.MKTP.PP.KD,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5704587032,6061494068,6345834659,6630175605,7004853773,7449136146,7730515030,8136906670,8553972058,8957717391,10720709945,10594774050,10866557895,11309268946,11325132245,11708328692,12002224409,12575295290,13056471285,12908427421,13624024088,13687655209,14251272787,15031295637,16178715319,17733187773,18458637843,19957373152,20991010371,22153821315,20602803570
Myanmar,MMR,"GDP, PPP (constant 2017 international $)",NY.GDP.MKTP.PP.KD,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,23322433798,23569436495,24627311962,26540050821,28339404587,30380820956,32412356176,34368378417,36348631874,39430281286,44326809182,49853356084,55687717091,62919504957,71536511956,81241829048,92052573063,1.04E+11,1.15E+11,1.27E+11,1.40E+11,1.50E+11,1.60E+11,1.73E+11,1.87E+11,1.93E+11,2.13E+11,2.26E+11,2.40E+11,2.56E+11,2.64E+11
Middle East & North Africa (excluding high income),MNA,"GDP, PPP (constant 2017 international $)",NY.GDP.MKTP.PP.KD,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.49E+12,1.49E+12,1.55E+12,1.59E+12,1.62E+12,1.66E+12,1.76E+12,1.82E+12,1.94E+12,2.02E+12,2.14E+12,2.19E+12,2.26E+12,2.32E+12,2.49E+12,2.60E+12,2.74E+12,2.91E+12,3.02E+12,3.11E+12,3.27E+12,3.27E+12,3.35E+12,3.41E+12,3.49E+12,3.56E+12,3.81E+12,3.93E+12,3.96E+12,3.99E+12,3.88E+12
Montenegro,MNE,"GDP, PPP (constant 2017 international $)",NY.GDP.MKTP.PP.KD,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,7667321690,8043020968,7286976884,7512873181,7595502969,7740116327,7932277049,8283363832,8629658267,9368910996,10006947900,10729724989,10107927019,10384311209,10719563610,10427585126,10797658027,10990255700,11362867285,11697990094,12249721735,12871748984,13394721065,11344405342
Mongolia,MNG,"GDP, PPP (constant 2017 international $)",NY.GDP.MKTP.PP.KD,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,10872166320,9926989677,9008101282,8722653330,8908828133,9476893046,9688710499,10066251797,10402458225,10721852078,10844731165,11164944686,11693379114,12512457590,13841957004,14846006256,16116265411,17767862927,19349268104,19103803493,20319791474,23833241423,26769453830,29887805071,32244525893,33011892666,33503698721,35392260804,38133349152,40269672500,38434280707
Northern Mariana Islands,MNP,"GDP, PPP (constant 2017 international $)",NY.GDP.MKTP.PP.KD,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Mozambique,MOZ,"GDP, PPP (constant 2017 international $)",NY.GDP.MKTP.PP.KD,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,6121236733,6422735265,6029361006,6668384621,7104056626,7264591055,8078408293,8991354759,9884308854,11040627070,11170939678,12521157126,13684504332,14625797461,15783635237,16832601158,18464416484,19891669023,21347292692,22696056748,24171834501,25964752362,27849388139,29788710119,31992631649,34143585464,35449309349,36775580596,38042063130,38922587010,38442318986
Mauritania,MRT,"GDP, PPP (constant 2017 international $)",NY.GDP.MKTP.PP.KD,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,9251674743,9417102762,9593591108,10157083867,9846202728,10813080184,11442274574,10979469292,11284457515,11698955763,11240587648,11150719845,11304765251,12087989860,12660085158,13744584419,16264406399,15944091479,15891303909,15906857662,16323653842,17004804540,17764921545,18502310251,19293251315,20330521956,20586871383,21877780560,22868132165,24185320705,23758855674
Mauritius,MUS,"GDP, PPP (constant 2017 international $)",NY.GDP.MKTP.PP.KD,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,8459114515,8834313994,9409666237,9887871397,10296847887,10738349600,11338391813,11983260290,12710876684,13042749071,14112618620,14585044274,14820580873,15698766314,16378526015,16669661364,17480731172,18481855469,19477466103,20123159099,21003990669,21860436386,22624703116,23384985019,24260653504,25122651919,26086842380,27081834229,28100023783,28946502128,24635011075
Malawi,MWI,"GDP, PPP (constant 2017 international $)",NY.GDP.MKTP.PP.KD,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,8959427066,9741605819,9027255994,9902163226,8888163716,10375048411,11134157660,11556411582,12006563123,12371836163,12566825930,11941630884,12144638610,12837567900,13533427972,13975798628,14632661162,16037396634,17262611523,18700260847,19985729051,20955847354,21351032620,22461286315,23741579636,24406343866,25012607363,26013119290,27155534406,28635017163,28864096822
Malaysia,MYS,"GDP, PPP (constant 2017 international $)",NY.GDP.MKTP.PP.KD,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.86E+11,2.04E+11,2.22E+11,2.44E+11,2.66E+11,2.92E+11,3.21E+11,3.45E+11,3.20E+11,3.39E+11,3.69E+11,3.71E+11,3.91E+11,4.14E+11,4.42E+11,4.65E+11,4.91E+11,5.22E+11,5.48E+11,5.39E+11,5.79E+11,6.10E+11,6.43E+11,6.74E+11,7.14E+11,7.50E+11,7.84E+11,8.29E+11,8.69E+11,9.08E+11,8.57E+11
North America,NAC,"GDP, PPP (constant 2017 international $)",NY.GDP.MKTP.PP.KD,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.09E+13,1.09E+13,1.13E+13,1.16E+13,1.21E+13,1.24E+13,1.29E+13,1.34E+13,1.40E+13,1.47E+13,1.53E+13,1.54E+13,1.57E+13,1.62E+13,1.68E+13,1.74E+13,1.79E+13,1.83E+13,1.83E+13,1.79E+13,1.83E+13,1.86E+13,1.91E+13,1.94E+13,1.99E+13,2.05E+13,2.08E+13,2.13E+13,2.19E+13,2.24E+13,2.16E+13
Namibia,NAM,"GDP, PPP (constant 2017 international $)",NY.GDP.MKTP.PP.KD,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,8519975607,9215683800,9878230874,9722200349,9890382699,10276010127,10603950935,11051448301,11415216184,11799826600,12211898182,12355748077,12947422993,13496367095,15152310348,15535552075,16634408910,17528349389,17992817701,18046071208,19135918470,20110192785,21128106808,22314390766,23673899299,24683395685,24691737303,24438091227,24697121180,24477786254,22397137941
New Caledonia,NCL,"GDP, PPP (constant 2017 international $)",NY.GDP.MKTP.PP.KD,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Niger,NER,"GDP, PPP (constant 2017 international $)",NY.GDP.MKTP.PP.KD,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,9022817446,8983163147,9162893996,9192366946,9362865019,9592933469,9602577293,9749254329,10721509925,10697969507,10568686927,11336833350,11894432163,12152613943,12196825344,13091080581,13867519113,14303336976,15409187206,15711608053,17059375990,17461594611,19303608548,20329620560,21679941739,22632265447,23931559623,25128463061,26940427031,28541064717,29562836662
Nigeria,NGA,"GDP, PPP (constant 2017 international $)",NY.GDP.MKTP.PP.KD,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3.10E+11,3.11E+11,3.26E+11,3.19E+11,3.13E+11,3.13E+11,3.26E+11,3.36E+11,3.45E+11,3.47E+11,3.64E+11,3.86E+11,4.45E+11,4.77E+11,5.22E+11,5.55E+11,5.89E+11,6.28E+11,6.70E+11,7.24E+11,7.82E+11,8.23E+11,8.58E+11,9.15E+11,9.73E+11,9.99E+11,9.83E+11,9.91E+11,1.01E+12,1.03E+12,1.01E+12
Nicaragua,NIC,"GDP, PPP (constant 2017 international $)",NY.GDP.MKTP.PP.KD,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,14415927944,14388641260,14444231283,14387474692,14867689191,15746653289,16745663231,17409905237,18056105463,19326527710,20119222686,20714921381,20871099227,21397203891,22533859858,23498849498,24474803619,25717305935,26600629726,25724720171,26859304168,28555928415,30410928972,31909222416,33436348999,35038647693,36637445219,38334687319,37045228177,35683892141,34978304053
Netherlands,NLD,"GDP, PPP (constant 2017 international $)",NY.GDP.MKTP.PP.KD,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5.45E+11,5.58E+11,5.68E+11,5.75E+11,5.92E+11,6.11E+11,6.32E+11,6.59E+11,6.90E+11,7.25E+11,7.55E+11,7.73E+11,7.74E+11,7.76E+11,7.91E+11,8.07E+11,8.35E+11,8.67E+11,8.86E+11,8.53E+11,8.65E+11,8.78E+11,8.69E+11,8.68E+11,8.80E+11,8.97E+11,9.17E+11,9.44E+11,9.66E+11,9.85E+11,9.47E+11
Norway,NOR,"GDP, PPP (constant 2017 international $)",NY.GDP.MKTP.PP.KD,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.79E+11,1.84E+11,1.91E+11,1.96E+11,2.06E+11,2.15E+11,2.26E+11,2.37E+11,2.44E+11,2.49E+11,2.57E+11,2.62E+11,2.66E+11,2.68E+11,2.79E+11,2.86E+11,2.93E+11,3.02E+11,3.03E+11,2.98E+11,3.00E+11,3.03E+11,3.11E+11,3.14E+11,3.21E+11,3.27E+11,3.30E+11,3.38E+11,3.42E+11,3.45E+11,3.42E+11
Nepal,NPL,"GDP, PPP (constant 2017 international $)",NY.GDP.MKTP.PP.KD,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,30563532863,32509864604,33844851833,35147827869,38035574359,39354819954,41451756598,43544495178,44857966750,46837357401,49741273554,52128801038,52191430235,54250401869,56790732947,58766585364,60743854586,62816167799,66650868166,69672204488,73027906752,75526796289,78879048236,81659655507,86568611687,90010625804,90400474173,98515977279,1.06E+11,1.13E+11,1.11E+11
Nauru,NRU,"GDP, PPP (constant 2017 international $)",NY.GDP.MKTP.PP.KD,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,55231023.57,53557356.19,58578358.33,45189019.28,55231023.57,60252025.71,66946695.23,73641364.76,82009701.66,107114712.4,135567057.8,140588060,145609062.1,137240725.2,145609062.1,145609062.1,147282729.5
New Zealand,NZL,"GDP, PPP (constant 2017 international $)",NY.GDP.MKTP.PP.KD,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,93523506991,92503670408,93516032270,99493039489,1.05E+11,1.10E+11,1.13E+11,1.16E+11,1.17E+11,1.23E+11,1.27E+11,1.31E+11,1.37E+11,1.43E+11,1.49E+11,1.54E+11,1.59E+11,1.63E+11,1.62E+11,1.61E+11,1.64E+11,1.68E+11,1.71E+11,1.76E+11,1.83E+11,1.89E+11,1.96E+11,2.04E+11,2.10E+11,2.14E+11,2.17E+11
OECD members,OED,"GDP, PPP (constant 2017 international $)",NY.GDP.MKTP.PP.KD,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3.25E+13,3.30E+13,3.37E+13,3.42E+13,3.52E+13,3.62E+13,3.73E+13,3.87E+13,3.98E+13,4.11E+13,4.28E+13,4.33E+13,4.40E+13,4.50E+13,4.65E+13,4.79E+13,4.94E+13,5.08E+13,5.10E+13,4.93E+13,5.08E+13,5.18E+13,5.25E+13,5.34E+13,5.45E+13,5.60E+13,5.71E+13,5.86E+13,6.00E+13,6.10E+13,5.82E+13
Oman,OMN,"GDP, PPP (constant 2017 international $)",NY.GDP.MKTP.PP.KD,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,48283760437,51216553720,55525855222,58881260634,61163365313,64219588368,66175678632,70168396416,72022482435,72261234298,76995115733,80446654539,79561013434,77437855221,78438511087,80391803748,84710362040,88482246905,95737860148,1.02E+11,1.03E+11,1.06E+11,1.16E+11,1.22E+11,1.23E+11,1.29E+11,1.36E+11,1.36E+11,1.37E+11,1.36E+11,
Other small states,OSS,"GDP, PPP (constant 2017 international $)",NY.GDP.MKTP.PP.KD,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2.87E+11,2.99E+11,3.13E+11,3.28E+11,3.57E+11,3.77E+11,4.15E+11,4.55E+11,4.88E+11,4.96E+11,5.35E+11,5.73E+11,5.94E+11,6.16E+11,6.39E+11,6.56E+11,6.74E+11,6.82E+11,6.97E+11,7.12E+11,6.74E+11
Pakistan,PAK,"GDP, PPP (constant 2017 international $)",NY.GDP.MKTP.PP.KD,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3.14E+11,3.30E+11,3.55E+11,3.61E+11,3.75E+11,3.94E+11,4.13E+11,4.17E+11,4.27E+11,4.43E+11,4.62E+11,4.78E+11,4.90E+11,5.19E+11,5.58E+11,5.94E+11,6.29E+11,6.60E+11,6.71E+11,6.90E+11,7.01E+11,7.20E+11,7.46E+11,7.78E+11,8.15E+11,8.53E+11,9.00E+11,9.50E+11,1.01E+12,1.02E+12,1.01E+12
Panama,PAN,"GDP, PPP (constant 2017 international $)",NY.GDP.MKTP.PP.KD,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,26503371236,28999725247,31378190010,33090103865,34033220406,34629373099,36042148743,38370828528,41187823174,42801235297,43963448978,44215919103,45201558006,47102507695,50645595845,54287662147,58984883445,66053623356,72563640360,73465601014,77747171192,86543195562,95006105380,1.02E+11,1.07E+11,1.13E+11,1.18E+11,1.25E+11,1.30E+11,1.34E+11,1.10E+11
Peru,PER,"GDP, PPP (constant 2017 international $)",NY.GDP.MKTP.PP.KD,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.16E+11,1.18E+11,1.18E+11,1.24E+11,1.39E+11,1.50E+11,1.54E+11,1.64E+11,1.63E+11,1.65E+11,1.70E+11,1.71E+11,1.80E+11,1.88E+11,1.97E+11,2.10E+11,2.25E+11,2.44E+11,2.67E+11,2.70E+11,2.92E+11,3.11E+11,3.30E+11,3.49E+11,3.57E+11,3.69E+11,3.84E+11,3.93E+11,4.09E+11,4.18E+11,3.71E+11
Philippines,PHL,"GDP, PPP (constant 2017 international $)",NY.GDP.MKTP.PP.KD,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2.61E+11,2.59E+11,2.60E+11,2.66E+11,2.78E+11,2.91E+11,3.08E+11,3.24E+11,3.22E+11,3.33E+11,3.47E+11,3.58E+11,3.71E+11,3.90E+11,4.16E+11,4.36E+11,4.60E+11,4.89E+11,5.11E+11,5.18E+11,5.56E+11,5.78E+11,6.17E+11,6.59E+11,7.01E+11,7.45E+11,7.99E+11,8.54E+11,9.08E+11,9.64E+11,8.72E+11
Palau,PLW,"GDP, PPP (constant 2017 international $)",NY.GDP.MKTP.PP.KD,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,262407727.6,279307108.8,289304603.5,279863524.2,293453722.6,305074105.3,303836562.6,309977567.2,292054918.8,272807149.2,273396610.9,291669573.3,296548046.2,286503025.6,304535088.8,327494201.7,327221190.3,316475938.6,316136614.9,310141895.5,279942082.9
Papua New Guinea,PNG,"GDP, PPP (constant 2017 international $)",NY.GDP.MKTP.PP.KD,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,11238193518,12311092357,14016066035,16567310454,17551758110,16970365113,18282801526,17568969715,16906775355,17220489700,16790865692,16770500285,16743851871,17106205988,17571695916,18686584162,19697517917,21236916216,21173957712,22613876081,24904312133,25180138255,26352807408,27360788148,31066470535,33110133663,34927738672,36162298301,36061314257,37677016418,36358320844
Poland,POL,"GDP, PPP (constant 2017 international $)",NY.GDP.MKTP.PP.KD,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4.31E+11,4.01E+11,4.11E+11,4.26E+11,4.49E+11,4.81E+11,5.10E+11,5.43E+11,5.68E+11,5.95E+11,6.22E+11,6.30E+11,6.43E+11,6.65E+11,6.98E+11,7.23E+11,7.67E+11,8.21E+11,8.56E+11,8.80E+11,9.13E+11,9.56E+11,9.69E+11,9.80E+11,1.01E+12,1.06E+12,1.09E+12,1.14E+12,1.20E+12,1.26E+12,1.23E+12
Pre-demographic dividend,PRE,"GDP, PPP (constant 2017 international $)",NY.GDP.MKTP.PP.KD,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.09E+12,1.01E+12,1.04E+12,1.03E+12,1.04E+12,1.07E+12,1.13E+12,1.20E+12,1.28E+12,1.33E+12,1.40E+12,1.47E+12,1.54E+12,1.54E+12,1.72E+12,1.82E+12,1.94E+12,2.06E+12,2.18E+12,2.28E+12,2.43E+12,2.53E+12,2.65E+12,2.80E+12,2.94E+12,3.04E+12,3.12E+12,3.17E+12,3.26E+12,3.37E+12,3.27E+12
Puerto Rico,PRI,"GDP, PPP (constant 2017 international $)",NY.GDP.MKTP.PP.KD,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,76384995365,78145204467,81711792089,85506918336,89086202549,93138723307,95293680942,99944095677,1.05E+11,1.11E+11,1.15E+11,1.22E+11,1.23E+11,1.23E+11,1.34E+11,1.31E+11,1.29E+11,1.28E+11,1.26E+11,1.23E+11,1.23E+11,1.22E+11,1.22E+11,1.22E+11,1.20E+11,1.19E+11,1.18E+11,1.14E+11,1.10E+11,1.11E+11,1.07E+11
"Korea, Dem. People's Rep.",PRK,"GDP, PPP (constant 2017 international $)",NY.GDP.MKTP.PP.KD,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Portugal,PRT,"GDP, PPP (constant 2017 international $)",NY.GDP.MKTP.PP.KD,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2.35E+11,2.45E+11,2.48E+11,2.43E+11,2.45E+11,2.56E+11,2.65E+11,2.77E+11,2.90E+11,3.01E+11,3.13E+11,3.19E+11,3.21E+11,3.18E+11,3.24E+11,3.26E+11,3.32E+11,3.40E+11,3.41E+11,3.30E+11,3.36E+11,3.31E+11,3.17E+11,3.14E+11,3.17E+11,3.22E+11,3.29E+11,3.40E+11,3.50E+11,3.59E+11,3.29E+11
Paraguay,PRY,"GDP, PPP (constant 2017 international $)",NY.GDP.MKTP.PP.KD,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,35796536248,37047141992,37675620086,39535424105,41637885406,44478759342,45178759443,47095475587,47127518292,46483718826,45408020231,45029292496,45019654248,46964838927,48870398926,49913044325,52312422860,55148605143,58731219633,58577850495,65077198480,67866648778,67386123645,72974506423,76843059120,79115424976,82492091752,86460026414,89230422105,88871845103,88369101121
West Bank and Gaza,PSE,"GDP, PPP (constant 2017 international $)",NY.GDP.MKTP.PP.KD,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,9349729584,10015291208,10136992171,11623807675,13289987940,14390455998,13159182167,11933978209,10443520781,11907270766,14517968320,16157141482,15996126502,16602104807,17835505431,19368197963,20487168884,22454102733,23823007353,24942347997,24902972348,25829686576,28119389833,28518507331,28868451483,29261838253,25909177324
Pacific island small states,PSS,"GDP, PPP (constant 2017 international $)",NY.GDP.MKTP.PP.KD,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,9185961834,9104243406,9617237001,9876734902,10350313420,10747016189,11148559911,10979606060,11148723376,11836365347,11662701989,11836441455,12130791064,12340827056,12893327980,13109546336,13394087477,13451551029,13650108673,13487243778,13893714946,14379583568,14510975949,15054185634,15695352438,16318473902,16869986978,17643085906,18198312130,18288379210,16160441026
Post-demographic dividend,PST,"GDP, PPP (constant 2017 international $)",NY.GDP.MKTP.PP.KD,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3.09E+13,3.13E+13,3.18E+13,3.20E+13,3.28E+13,3.37E+13,3.46E+13,3.57E+13,3.67E+13,3.79E+13,3.95E+13,4.01E+13,4.08E+13,4.16E+13,4.30E+13,4.42E+13,4.56E+13,4.68E+13,4.70E+13,4.53E+13,4.66E+13,4.74E+13,4.79E+13,4.85E+13,4.94E+13,5.05E+13,5.14E+13,5.26E+13,5.38E+13,5.47E+13,5.20E+13
French Polynesia,PYF,"GDP, PPP (constant 2017 international $)",NY.GDP.MKTP.PP.KD,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Qatar,QAT,"GDP, PPP (constant 2017 international $)",NY.GDP.MKTP.PP.KD,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,51287677758,53286967171,57114117980,59238739567,70623782773,75915452247,95782712602,1.13E+11,1.33E+11,1.49E+11,1.78E+11,2.02E+11,2.11E+11,2.23E+11,2.35E+11,2.46E+11,2.54E+11,2.50E+11,2.53E+11,2.55E+11,2.46E+11
Romania,ROU,"GDP, PPP (constant 2017 international $)",NY.GDP.MKTP.PP.KD,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3.09E+11,2.69E+11,2.45E+11,2.49E+11,2.59E+11,2.75E+11,2.86E+11,2.72E+11,2.66E+11,2.65E+11,2.72E+11,2.86E+11,3.02E+11,3.09E+11,3.42E+11,3.58E+11,3.86E+11,4.14E+11,4.53E+11,4.28E+11,4.11E+11,4.19E+11,4.27E+11,4.44E+11,4.60E+11,4.73E+11,4.95E+11,5.32E+11,5.55E+11,5.79E+11,5.56E+11
Russian Federation,RUS,"GDP, PPP (constant 2017 international $)",NY.GDP.MKTP.PP.KD,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3.18E+12,3.02E+12,2.58E+12,2.36E+12,2.06E+12,1.97E+12,1.90E+12,1.93E+12,1.82E+12,1.94E+12,2.14E+12,2.24E+12,2.35E+12,2.52E+12,2.70E+12,2.88E+12,3.11E+12,3.38E+12,3.55E+12,3.28E+12,3.42E+12,3.57E+12,3.71E+12,3.78E+12,3.81E+12,3.73E+12,3.74E+12,3.81E+12,3.91E+12,3.99E+12,3.88E+12
Rwanda,RWA,"GDP, PPP (constant 2017 international $)",NY.GDP.MKTP.PP.KD,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,6827017900,6655360751,7046211802,6474856198,3221366110,4356062632,4911273122,5591472293,6086802343,6351693184,6883388227,7467413716,8452520360,8638675755,9282056653,10152518591,11089299387,11935776793,13267957874,14096974369,15130938961,16335120522,17746719989,18584339297,19730466482,21477963189,22760357451,23665375199,25695728207,28126719464,27182935233
South Asia,SAS,"GDP, PPP (constant 2017 international $)",NY.GDP.MKTP.PP.KD,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2.17E+12,2.21E+12,2.34E+12,2.44E+12,2.59E+12,2.77E+12,2.96E+12,3.07E+12,3.24E+12,3.48E+12,3.63E+12,3.79E+12,3.92E+12,4.21E+12,4.53E+12,4.87E+12,5.24E+12,5.62E+12,5.81E+12,6.21E+12,6.68E+12,7.02E+12,7.40E+12,7.85E+12,8.40E+12,9.02E+12,9.71E+12,1.04E+13,1.10E+13,1.15E+13,1.08E+13
Saudi Arabia,SAU,"GDP, PPP (constant 2017 international $)",NY.GDP.MKTP.PP.KD,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,6.72E+11,7.73E+11,8.04E+11,7.93E+11,7.97E+11,7.99E+11,8.20E+11,8.29E+11,8.53E+11,8.21E+11,8.67E+11,8.56E+11,8.32E+11,9.26E+11,1.00E+12,1.06E+12,1.08E+12,1.10E+12,1.17E+12,1.15E+12,1.21E+12,1.33E+12,1.40E+12,1.44E+12,1.49E+12,1.55E+12,1.58E+12,1.57E+12,1.60E+12,1.61E+12,1.54E+12
Sudan,SDN,"GDP, PPP (constant 2017 international $)",NY.GDP.MKTP.PP.KD,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,76223793935,81948894974,87339379691,91329696893,92248682097,97780920727,1.04E+11,1.15E+11,1.19E+11,1.23E+11,1.31E+11,1.39E+11,1.48E+11,1.57E+11,1.65E+11,1.75E+11,1.86E+11,1.97E+11,2.04E+11,1.99E+11,2.06E+11,2.00E+11,1.66E+11,1.69E+11,1.77E+11,1.80E+11,1.86E+11,1.88E+11,1.83E+11,1.79E+11,1.72E+11
Senegal,SEN,"GDP, PPP (constant 2017 international $)",NY.GDP.MKTP.PP.KD,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,18610932096,19105975940,19358219346,19621532363,19612208025,20684718264,21102544858,21745244183,23027882913,24474795780,25426182724,26522267695,26540487584,28025149440,29326439505,30590478999,31303473007,32188459503,33380452577,34299117510,35462162599,35935260147,37373747012,38275345782,40657631795,43246320959,45995086774,49402166473,52469666065,54779594231,55601158551
Singapore,SGP,"GDP, PPP (constant 2017 international $)",NY.GDP.MKTP.PP.KD,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.14E+11,1.22E+11,1.30E+11,1.45E+11,1.61E+11,1.72E+11,1.85E+11,2.00E+11,1.96E+11,2.07E+11,2.26E+11,2.24E+11,2.32E+11,2.43E+11,2.67E+11,2.86E+11,3.12E+11,3.40E+11,3.47E+11,3.47E+11,3.97E+11,4.23E+11,4.42E+11,4.63E+11,4.81E+11,4.95E+11,5.12E+11,5.35E+11,5.54E+11,5.61E+11,5.31E+11
Solomon Islands,SLB,"GDP, PPP (constant 2017 international $)",NY.GDP.MKTP.PP.KD,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,722912155.6,766286884.9,863639055.2,898178191.5,970951348.5,1068946107,1086135352,1076175229,1090151531,1084850175,929986326.3,855927992.2,831991567.5,886290302.7,945247805.2,997618774.7,1046134213,1092721885,1156177507,1185736582,1287908167,1381565453,1407268996,1482291213,1497873986,1519079410,1608399223,1694345445,1761174658,1782380081,1705430099
