Units,Year,Afghanistan,Albania,Algeria,Andorra,Angola,Argentina,Armenia,Australia,Austria,Azerbaijan,Bahamas,Bahrain,Bangladesh,Barbados,Belarus,Belgium,Belize,Benin,Bhutan,Bolivia,BosniaandHerzegovina,Botswana,Brazil,Brunei,Bulgaria,BurkinaFaso,Burundi,BritishVirginIslands,Cambodia,Cameroon,Canada,CentralAfricanRepublic,Chad,Chile,China,Colombia,Congo,CookIslands,CostaRica,Croatia,Cuba,Cyprus,CzechRepublic,DemocraticRepublicoftheCongo,Denmark,Djibouti,Dominica,DominicanRepublic,Ecuador,Egypt,ElSalvador,EquatorialGuinea,Eritrea,Estonia,Ethiopia,Fiji,Finland,France,FrenchGuiana,FrenchPolynesia,Gabon,Gambia,Georgia,Germany,Ghana,Greece,Guadeloupe,Guatemala,Guinea,GuineaBissau,Guyana,Haiti,Honduras,Hungary,Iceland,India,Indonesia,Iran,Iraq,Ireland,Israel,Italy,IvoryCoast,Jamaica,Japan,Jordan,Kazakhstan,Kenya,Kuwait,Kyrgyzstan,Laos,Latvia,Lebanon,Lesotho,Liberia,Libya,Liechtenstein,Lithuania,Luxembourg,Macedonia,Madagascar,Malawi,Malaysia,Mali,Malta,Martinique,Mauritania,Mexico,Micronesia,Moldova,Mongolia,Montenegro,Morocco,Mozambique,Myanmar,Namibia,Nepal,Netherlands,NewCaledonia,NewZealand,Nicaragua,Niger,Nigeria,Niue,NorthKorea,Norway,Oman,Pakistan,Panama,Paraguay,Peru,Philippines,PapuaNewGuinea,Poland,Portugal,Qatar,Romania,Russia,Rwanda,Samoa,SaudiArabia,Senegal,Serbia,SierraLeone,Singapore,Slovakia,Slovenia,SolomonIslands,Somalia,SouthAfrica,SouthSudan,SouthKorea,Spain,SriLanka,StLucia,StVincent,Sudan,Suriname,Swaziland,Sweden,Switzerland,Syria,Tajikistan,Tanzania,Thailand,TimorLeste,Togo,Tonga,TrinidadandTobago,Tunisia,Turkey,Turkmenistan,Uganda,Ukraine,UnitedArabEmirates,UnitedKingdom,UnitedStatesofAmerica,Uruguay,Uzbekistan,Vanuatu,Venezuela,Vietnam,WesternSahara,Yemen,Zambia,Zimbabwe
TgC,1975,0.786191574,-0.201554068,1.46184641,-0.000698449,0.344856764,13.10450408,0.197191293,18.46152053,-4.82926598,0.809022922,0.058921949,0.008635402,1.872971541,0.0011663,2.835633883,-1.294891601,0.058087264,3.984418165,0.705624096,17.08155671,-1.02296955,0.04683523,203.4862837,0.297373559,-1.674358823,3.552809802,2.656739531,0.001582111,1.584949796,7.732028696,23.20566944,1.498168635,1.920749589,8.894518393,-3.810237825,8.513695466,0.164057356,0.000671091,2.611010446,-0.624385893,22.30205273,-0.147195386,-9.027155152,8.188690584,-1.119889506,0,0.004458582,4.293783337,7.499224098,2.052293026,0.821814269,0.043946957,0.137580104,0.856795815,5.182710296,0.259799826,-1.650554133,-9.675135414,0.08368639,0.000227928,3.977724158,0.668437645,0.668551358,-26.59567886,2.940007682,0.348554814,-0.011242733,2.963516787,-0.268577971,0.209557205,3.963479066,0.038876939,2.056048599,-3.035747685,-0.000332858,32.48526142,187.2123669,4.398883034,0.934354457,-3.041732418,0.073580146,-9.770335619,37.87440417,-0.07049382,-9.721308894,0.049456191,26.12171506,13.01203543,-0.001118636,0.610960579,2.562534069,0.09416635,0.111660833,0.244015717,0.201260754,0.150501885,0.000664404,1.798556308,-0.080655143,-0.279826542,16.39030091,1.917269138,15.27762012,1.77500699,-0.038059718,0.018821248,-0.080053918,4.483392074,-0.097277464,1.710865841,5.162875704,-0.005487853,3.78270021,2.670218075,25.85176231,0.056873915,8.25996538,-1.298869155,0.020280835,4.505142502,1.126320646,-0.133202386,66.9700112,0.019989296,-0.577117928,-0.227310923,0.023118104,-0.276694877,0.719060463,10.06483771,7.079761656,38.55994907,3.312721217,-20.28419504,0.290203941,0.003717463,2.412998316,30.08075329,6.638647815,0.138292836,0.989402063,0.470592787,-0.820328396,0.956301124,-0.067035654,-2.550151163,-0.037854134,-0.030747796,0.657765623,5.042962633,1.758988635,-3.709799223,-0.363579476,2.999146298,0.008316263,0.003103238,6.961512212,0.126752458,0.418107995,-1.774913821,-0.534943506,-0.078438439,0.327833669,6.255752611,39.19339597,0.323027908,0.023306139,0.00366561,0.193280229,2.71060091,5.12996925,0.271462768,8.059225961,22.57535759,-0.364261295,-6.43284391,-187.2456898,0.039589764,1.923596654,0.165466767,6.039776915,13.76051374,0.001099565,0.247536459,3.088246965,1.045414899
TgC,1976,0.696433265,-0.181375757,1.485064226,-0.000739589,0.28719363,10.4901962,0.180528799,22.50232956,-4.807553682,0.750067185,0.049706504,0.010109388,1.763419568,0.000930011,2.37324271,-1.296166722,0.130629415,3.952845358,0.696759278,17.14183574,-1.016360629,0.050916641,190.8964751,0.301824293,-1.523862447,3.61101659,2.475214811,0.001314807,1.604009337,7.698636436,22.63167896,1.507034439,2.327167219,6.944650691,-4.729711419,7.080486765,0.164495208,0.000511787,2.161003504,-0.629833949,11.25093576,-0.182525727,-9.015076603,7.475435347,-1.107174123,0,0.003710877,4.265003005,8.054747774,1.958313887,0.976043607,0.028314905,0.148820302,0.78339511,4.846257365,0.353870338,-1.874540163,-7.498032996,0.105467201,0.000215434,4.091877196,0.716290591,0.619578235,-26.58259867,4.530156731,0.358076364,-0.01646432,2.786332883,-0.327281625,0.186063814,5.907604112,0.212390831,2.2078279,-3.158480837,-0.000401958,32.35028833,189.0850603,3.636227597,1.026908449,-3.208092074,0.056374701,-8.333452038,40.02696898,-0.080245156,-9.983494665,0.053504668,22.87584298,13.53004094,-0.001178833,0.561469404,2.466199177,-0.003334292,0.091219355,0.201972999,0.211342358,0.146584839,0.000665811,1.66112192,-0.08160763,-0.285212072,18.72941425,1.829540034,17.94332418,1.919164359,-0.037941266,0.013431896,-0.0920603,4.567138297,-0.097321841,1.616708887,5.265347995,-0.006780873,4.825298096,1.951652085,27.08216144,0.058750494,5.671658003,-1.191329586,0.018393797,4.392646668,1.141335023,-0.165991014,68.29406238,0.01815213,-0.667253499,-0.071835312,0.02487607,-0.284557515,0.651695409,9.595104845,6.70862329,37.95168585,3.614954128,-20.31230216,0.342101171,0.004182176,1.653524058,27.31808278,7.082956235,0.151535956,1.028117794,0.409391032,-0.839434683,0.987254802,-0.068066665,-2.568541568,-0.038116981,-0.010635272,0.613118783,3.769002015,1.654958426,-4.252036953,-0.718195335,3.100500245,0.005480925,0.00786854,5.998470681,0.099269036,0.461916335,-1.90272468,-0.544414699,-0.158864359,0.301219587,25.46056397,37.38398748,0.379254022,0.900028921,0.001275439,0.059427839,1.886397964,2.812155315,0.249180586,8.085362423,21.04553495,-0.406420898,-6.574054462,-190.5737408,0.013549656,1.783148361,0.167058195,5.895481197,13.25458919,0.000957322,0.226906634,3.184149644,1.095133952
TgC,1977,0.609642795,-0.14364861,1.45857023,-0.000778739,0.23753813,8.554245852,0.166694852,22.55590187,-4.756417943,0.703028442,0.042881057,0.011532592,1.613568542,0.000778145,1.914398812,-1.293736162,0.135959555,3.796202479,0.69087092,17.27088584,-1.006604514,0.064566303,174.8422248,0.31539655,-1.45912392,3.517005755,2.268829221,0.00112995,1.363099522,8.999331029,22.86393665,1.514618648,2.437474728,3.875447306,-2.743701388,6.330127571,0.164756523,0.000378647,1.935522113,-0.631417823,12.26914037,-0.210002452,-8.983629503,6.329333759,-1.083482544,0,0.00306039,4.409956453,8.235970132,1.861625319,1.296437994,0.017613317,0.160197981,0.72072955,4.467170242,0.378052601,-1.979037195,-11.47828866,0.109978158,0.000219188,3.796650166,0.294221984,0.581623921,-27.18226758,5.032624505,0.435227711,0.151818664,2.604027496,-0.425807619,0.156514154,8.074827947,0.243904615,2.268277847,-3.14241565,-0.000486316,32.14096602,193.43837,2.677610049,0.96173214,-3.3757241,0.045929333,-8.193020901,34.77110299,-0.07564068,-10.27842578,0.049556764,19.9778575,13.8038838,-0.001238968,0.520002187,2.41839571,-0.077792116,0.07733397,0.160294726,0.118036261,0.136976319,0.00066386,1.567802933,-0.082309115,-0.288975866,19.28849547,1.717303572,20.25735173,1.86932181,-0.037846649,0.015216433,-0.100972862,4.075002867,-0.097141155,1.548943075,5.349497275,-0.007755678,4.532402911,1.593061051,28.49216986,0.060345782,4.985799392,-1.120135141,0.017861373,4.294805193,1.134929254,1.01454023,69.61415558,0.007276013,-0.711608426,0.383258278,0.024200503,-0.298091856,0.562926582,9.927068638,6.744469194,37.40903083,3.754020783,-20.25004987,0.427316959,0.004633403,1.345638564,24.78128055,5.375948085,0.205741835,1.043930526,0.350618081,-0.846026286,1.07594668,-0.068943486,-2.579814752,-0.037516837,0.027599359,0.650403334,2.252634503,1.556617552,-4.736766581,-0.768493006,3.167205284,0.01111515,0.015586085,4.999731049,0.108560242,0.496059127,-2.291585559,-0.281283787,-0.251406371,0.279197065,28.06327631,34.75747938,0.453769468,1.535437696,-0.00081921,0.025573251,1.535124976,13.20724475,0.229792053,7.30168692,19.52730832,-0.45012438,-6.658657776,-191.7544051,-0.020114068,1.670990023,0.182366927,6.627649155,12.13934251,0.00082908,0.203291221,3.254128635,0.855296907
TgC,1978,0.531961582,0.144477946,1.260635093,-0.000815662,0.199249314,6.887132227,0.156313922,22.54883808,-4.750679818,0.666246285,0.037696465,0.010702798,1.419880074,0.00065513,1.465037177,-1.289464117,0.145142713,3.627922355,0.865729215,13.69120682,-0.99499071,0.069378943,158.8949621,0.331497794,-1.401146849,3.377833358,1.978544953,0.00100302,1.409027576,8.519403324,23.81269606,1.454070753,2.057798511,1.890504296,-2.861393807,5.61146367,0.173950888,0.000246535,1.773404127,-0.631553153,8.509027975,-0.224899547,-8.943315596,7.086927623,-1.083361931,0,0.00249326,4.484203837,8.838557119,2.010563505,1.37764101,0.010708549,0.171601168,0.670996207,4.045620464,0.315792529,-2.170989268,-12.15534767,0.056049336,0.000244264,3.351029936,0.21209478,0.556211575,-28.05778534,4.125502792,0.583425735,0.031935084,2.828186491,-0.441148609,0.180680506,8.427906743,0.344412327,2.099104195,-3.222667594,-0.000588326,31.51151349,197.4105228,1.889537087,0.912210992,-3.546902598,0.034140458,-8.512294194,31.94033592,-0.079612725,-10.5662266,0.04968035,17.60148749,4.452861153,-0.001299022,0.48836663,2.389045734,-0.126402326,0.057764315,0.120503475,0.306726583,0.124368182,0.000658733,1.501189771,-0.082871126,-0.292084926,13.17903568,1.205718059,20.49781696,1.731336612,-0.037766465,0.009375239,0.046145892,4.373792041,-0.096731858,1.498527751,5.494153645,-0.008559707,4.356570573,1.42840988,29.98930747,0.062972854,4.557575533,-1.017467888,0.017334811,0.950738251,1.121548108,2.988400073,71.01614399,0.004801031,-0.534219748,0.260490036,0.022723089,-0.3037724,0.482823409,11.10368664,6.944527887,36.08300882,3.497940165,-20.24402683,0.521575792,0.009243496,0.88908888,20.8675728,4.795614779,0.214240156,1.071347871,0.321234286,-0.850518966,1.134134937,-0.06844076,-2.587474294,-0.03661378,0.037632227,0.628733934,1.715401729,1.442446673,-5.180713712,-0.889137947,3.17460632,0.016361956,0.021358596,3.872434802,0.154293401,0.522361499,-2.663711604,-0.281068791,0.269391735,0.26152021,29.6183202,33.16299464,0.44969671,1.809355807,-0.002014295,0.002881409,1.263721284,14.80243466,0.213407739,6.30343301,18.030622,-0.469284217,-6.233466567,-187.6473999,-0.065018087,1.591386562,0.104449854,7.17935118,10.35996529,0.000746854,0.157181936,3.354757369,0.924968788
TgC,1979,0.480689023,0.024639187,0.985852647,-0.000852005,0.163554569,5.508020927,0.149523097,19.81979282,-4.457461626,0.635591335,0.017903717,0.006849829,1.223809508,0.000589617,1.02863972,-1.284223972,0.156654633,3.584387735,0.748845619,17.29662388,-0.982460735,0.069042342,141.2563217,0.340569781,-1.59386656,3.381522906,1.564462106,0.000918278,1.247526471,7.806994216,27.40791662,1.302318076,1.397797053,1.510844844,-4.431555166,4.918225371,0.178115099,0.000115343,1.513969285,-0.631021161,4.040869724,-0.227611479,-8.893253533,7.242846869,-1.07571675,0,0.001989596,3.666453592,10.49318856,2.086322118,1.170584417,0.006383762,0.182967167,0.63427525,3.581779702,0.311678461,-2.205989325,-8.505893821,0.048136603,0.000245241,2.39482731,0.394604264,0.54275607,-28.70223486,4.076888358,0.608772523,-0.007208273,2.59415328,-0.506615398,0.227307318,7.024226129,0.340096771,1.905850519,-3.296450936,-0.000710382,31.61641008,202.0976033,1.371088763,0.865657335,-3.72451032,0.068656958,-8.767134894,30.83203402,-0.09031407,-10.79357555,0.020923326,15.79113442,2.661210259,0.000921242,0.467011765,2.446354756,-0.150214122,0.043521885,0.073863522,0.306033507,0.129458193,0.000650249,1.435870662,-0.083348008,-0.294976545,12.98959507,0.986918972,22.20581323,1.04510199,-0.037690262,0.004583039,0.212311838,4.862834422,-0.096085357,1.451837111,5.309491518,-0.009383492,5.068546117,1.825789758,31.56452792,0.05735482,4.346639252,-1.048349513,0.003357751,-0.942490037,1.414093527,0.510624515,72.40466536,0.003289621,-0.428404012,0.411680331,0.021017757,-0.311696266,0.516481994,12.23965155,6.166169648,32.7302973,3.255932282,-20.30300438,0.556709988,0.012690524,0.368975319,17.04016345,5.073808928,0.203550955,1.079781894,0.312347022,-0.855381339,1.202936448,-0.067428088,-2.592119566,-0.035656109,0.045408747,0.63118658,1.25065564,1.340604854,-5.608704699,-0.942402454,3.170245926,0.024723273,0.025245023,2.885452596,0.202477275,0.502537222,-2.839694921,-0.325951289,0.04735244,0.246907156,30.81601012,32.47758953,0.460074525,1.984176011,0.027411511,-0.010980935,1.030419394,16.54236359,0.199668325,5.399029427,16.54562306,-0.485634476,-6.469152342,-182.1973596,-0.10700052,1.542956351,0.102805223,5.761865513,8.155141952,0.00067193,0.13762271,3.44223281,1.050455638
TgC,1980,0.426573871,-0.084565071,0.72451771,-0.000890782,0.134938613,9.727904693,0.145981125,23.17810071,-4.514169461,0.609173056,0.012998531,0.005798672,1.031382901,0.0005193,0.60509135,-1.279356344,0.160575937,3.484529345,0.890619703,13.7651108,-0.96962178,0.088368785,133.1442528,0.355591208,-1.594941418,3.348984458,1.137938327,0.021561866,1.353018745,6.963324299,29.06601375,1.343040633,1.30166439,1.056841197,-5.800503851,3.259379178,0.187918969,7.30E-05,1.185174739,-0.632405483,4.18961191,-0.201831448,-8.843024194,7.128293542,-1.07481828,0,0.001703658,3.087265953,10.52560577,1.900219848,0.80763806,0.006237541,0.194286006,0.608609836,3.075819643,0.30807174,-2.023566169,-7.767217441,0.101271916,0.000239699,1.608266871,0.585282511,0.539112351,-29.13241986,5.311114605,0.617432381,-0.014223107,2.274176315,-0.536388431,0.317745575,5.296290387,0.351574505,1.444224989,-3.371382186,-0.000854878,31.65532275,204.7391702,1.221885055,0.836124423,-3.906648148,0.080315182,-8.449586914,25.82860691,-0.102087037,-10.92590351,0.02685143,14.57387196,1.578985662,0.001378246,0.455040775,2.507224227,-0.153124713,0.033308004,0.040238542,0.311202949,0.129995959,0.000641204,1.371177597,-0.08383681,-0.298503942,9.097950197,1.293479056,20.10294917,0.87560424,-0.037665555,0.001511354,0.413568138,5.155382668,-0.095005863,1.409722099,5.494493343,-0.010365671,4.974322556,2.60734513,33.2500438,0.057362726,3.898418633,-1.044062067,-0.000160976,-1.420596043,1.478495411,0.865760788,73.83449437,0.002261829,-0.315708958,0.592525158,0.01866941,-0.31763023,0.60503081,13.00003172,5.211570887,28.09183521,3.005907732,-20.41726248,0.559135694,0.01660718,0.265640924,13.27867525,4.707869555,0.167391576,1.094277649,0.284563521,-0.864093268,1.254193419,-0.067242931,-2.596088702,-0.034809777,0.082823183,0.650210733,0.961583944,1.260411591,-5.983686912,-0.995943276,3.161306208,0.031866875,0.023940604,2.121339335,0.226499081,0.498292884,-3.191591502,-0.340505576,0.688936062,0.235368637,31.65362985,31.68280461,0.443031874,2.121041524,0.032296426,-0.022893997,0.797746154,5.010744752,0.186863689,5.752379087,15.07260106,-0.532894411,-6.451152439,-170.2153739,-0.162006935,1.520169771,0.082771366,4.643517455,5.782141482,0.000603739,0.119585128,3.512145284,1.233489028
TgC,1981,0.377441456,-0.186967292,0.563820396,-0.00093622,0.106934127,10.54675024,0.145039388,22.31068817,-4.455917556,0.587702947,0.009936991,0.004757772,0.946175962,0.000478466,0.194376314,-1.275509307,0.094516104,3.313407138,1.213301229,13.779519,-0.956417783,0.092568478,118.1172351,0.352509168,-1.682253235,3.368288023,0.731904483,0.025077507,1.382196049,6.947023679,30.15343005,1.337969156,0.900055222,0.711391871,-8.057678101,3.389701735,0.189998017,3.35E-05,0.843339116,-0.634657654,8.335772252,-0.184964031,-8.788632313,7.370049532,-1.064468562,0,0.001385577,2.48518014,11.32112162,1.805047229,0.425123174,0.009019413,0.205534989,0.581825971,2.527912019,0.30607731,-1.914719139,-10.16509236,0.091257775,0.000216925,0.81919221,0.292077609,0.542097705,-29.54101851,4.334020878,0.426060673,-0.020809558,2.191711607,-0.606425544,0.433311914,3.556304398,0.197462147,1.249305373,-3.433759236,-0.001024209,28.59229712,220.2933038,1.735296549,0.699362422,-4.093724322,0.035710843,-8.370670229,23.35380906,-0.099345198,-11.09736841,0.045017041,13.8349499,0.92207506,0.001781662,0.450578487,2.668883484,-0.141014541,0.025902944,0.023176946,0.451399194,0.154373863,0.000626807,1.318092356,-0.08438031,-0.302446071,7.295431848,1.03152326,21.32055441,0.751455297,-0.038802724,-0.001196154,0.673109281,7.500856019,-0.093223382,1.379271991,5.665172227,-0.011556113,4.345313913,2.870608646,34.94665603,0.072784141,3.556761064,-0.945984781,-0.002094453,-1.820858948,1.508304585,1.847610097,75.28253999,0.00148825,-0.201500039,0.710785557,0.020676892,-0.321306797,0.765269277,15.99789811,4.899123775,24.08243869,2.344131741,-20.53283115,0.51611588,0.020979078,-0.210425441,9.574502833,4.624569779,0.171790354,1.255549594,0.273378494,-0.872427165,1.287028038,-0.067824413,-2.598195127,-0.033868276,0.079248126,0.687255334,0.763979867,1.213361839,-6.303764764,-0.9304517,3.178412066,0.03893678,0.02841611,1.705502068,0.238738734,0.496963419,-3.470365992,-0.412905,0.056335301,0.227877596,11.58272985,30.10516841,0.35730248,1.354252855,0.004919997,-0.038404298,0.612494941,3.264957118,0.174264518,9.474442672,13.62355135,-0.536737102,-6.417105365,-150.205297,-0.223466915,1.514730604,0.088925626,4.22230091,4.350262668,0.000541773,0.101280815,3.981843072,1.430529224
TgC,1982,0.339472124,-0.226592593,0.419258531,-0.000987554,0.079450605,10.44206558,0.145732737,21.65625673,-4.529681543,0.570319652,0.007473051,0.003746851,0.959988974,0.00048179,-0.20709861,-1.27235576,0.081309049,3.114327727,1.160018886,13.86043643,-0.942750916,0.078959011,95.04215936,0.356539433,-1.48082444,3.39251372,0.370560342,0.027158474,1.463728375,5.149531323,30.84105772,1.36011053,0.765430821,0.346417574,-8.230804127,3.259307242,0.198486244,-4.01E-05,1.112197035,-0.636491888,9.989206843,-0.173087528,-8.728965919,8.512518937,-1.051108747,0,0.001134428,1.868499624,12.34567617,1.793307671,0.299077826,0.0135932,0.216702816,0.557965341,1.938228597,0.381759954,-2.110533189,-6.767912919,0.1096664,0.000235147,0.544643545,0.21259799,0.547740139,-29.95274646,5.435282405,0.552738859,-0.027235292,5.442835423,-0.646369812,0.641641118,1.535812234,0.16853796,1.162836989,-3.453619606,-0.001220768,28.35175687,231.7984221,1.228009567,0.566968716,-4.282634374,0.072595342,-7.98469738,33.83154808,-0.127143684,-11.18750774,0.008995662,13.45713564,0.491143148,0.004424199,0.450885325,2.825985571,-0.121298118,0.016072263,0.000847657,0.397900579,0.196891756,0.000608318,1.266586223,-0.084927338,-0.306529285,6.717134713,1.198792567,22.14598621,0.634520277,-0.039936751,-0.003553336,0.82187602,8.411030405,-0.091024279,1.354687906,5.710924549,-0.01289329,5.397450974,3.971071111,36.639803,0.075639934,3.155575136,-0.820205982,0.037828421,-2.145337757,1.888595505,0.468755594,76.66150108,0.000988095,-0.046725058,0.427537021,0.026528892,-0.321956114,0.917902128,17.21353716,4.912728242,17.54583995,2.154474986,-20.26208209,0.495513863,0.023590642,1.11308651,5.921310332,4.595855199,0.131525603,1.427795931,0.276345095,-0.879367486,1.320211378,-0.068490969,-2.59777921,-0.032839652,0.08697788,0.692585805,0.590059049,1.199306533,-6.583234559,-0.905711248,3.195021656,0.043810575,0.025756623,1.628047371,0.251618834,0.494417522,-3.819867672,-0.402971181,-0.04507639,0.224157064,8.208857682,29.06640163,0.316063062,1.220929437,0.000820239,-0.058708362,0.573971487,1.296972989,0.163092752,12.19755936,12.19627505,-0.57683505,-5.415882763,-151.4712201,-0.285721553,1.517702432,0.072266747,3.749806232,2.084399276,0.000485582,0.086994565,3.735045093,1.705352062
TgC,1983,0.306954122,-0.264848221,0.308119443,-0.001044872,0.055302408,9.869791794,0.146956328,20.86491084,-4.552583695,0.555805336,0.023568713,0.002760015,0.741159423,0.000487535,-0.600549107,-1.269379851,0.098867374,2.905840667,1.011434353,13.08236004,-0.928691852,0.096453889,79.2737266,0.359133152,-1.464173434,3.371554418,0.115922828,0.028509771,1.922102669,5.022065707,33.03221823,1.16425093,0.697265409,0.074342831,-9.588696013,3.224083592,0.204852976,-0.000134699,0.856076917,-0.63819476,10.61888252,-0.211445013,-8.664322492,8.857238242,-1.052005774,0,0.000770378,1.140533176,12.89693965,1.409073061,0.185308427,0.01815042,0.227780053,0.532553477,1.529706928,0.547505629,-2.163080025,-3.188909459,0.130208308,0.000242826,0.34464663,0.276873773,0.55203547,-30.25613912,6.865452551,0.336381046,-0.03009272,5.29445312,-0.707718846,0.748632907,1.186891878,0.070068465,1.078503706,-3.447226168,-0.001446949,26.51497257,243.3575399,3.451897542,0.51965682,-4.469774251,0.084730287,-7.849956741,44.8473362,-0.118494936,-11.30148662,-0.002863878,13.20438821,24.45302772,0.005271902,0.452752582,3.071523595,-0.101477103,0.009481647,0.010990101,0.495000227,0.242609841,0.000584433,1.205475631,-0.085471012,-0.310895855,6.673313766,1.909714299,26.33950292,0.615421931,-0.041013606,-0.005665176,0.937353181,9.45776069,-0.088759078,1.329084317,6.120369735,-0.014358525,5.492135303,4.82678734,38.27943679,0.075064962,2.743905936,-0.710411201,0.045558586,-2.441615704,1.895005183,0.253964343,77.93351167,0.000928876,-0.089357506,0.687857497,0.031476116,-0.32187311,1.084881945,17.39992212,4.47915791,11.08472229,2.757474608,-20.26402387,0.520124079,0.021703022,2.205522226,3.87360527,4.378236254,0.112697722,1.69123309,0.253669238,-0.884729236,1.499271192,-0.069288265,-2.595199587,-0.031698862,0.092657934,0.688042694,0.5561165,1.186421311,-6.78044444,-0.925875236,3.227142739,0.045643575,0.024875166,1.577555953,0.24745038,0.505035613,-4.117771362,-0.40248069,-0.096942738,0.222997047,26.78100873,28.63750606,0.299910194,1.124851174,-0.002085621,-0.078630631,1.053995006,-0.798611395,0.155274123,13.53977505,10.7826619,-0.616238241,-5.349015616,-145.5467174,-0.345655739,1.519185604,0.093547058,5.604351338,-0.716314165,0.000418107,0.087852166,4.039107172,1.831513894
TgC,1984,0.25967947,-0.299968056,0.308280394,-0.001107499,0.039295664,9.474671914,0.147651965,20.91861557,-4.579146508,0.542650778,0.025557478,0.002064935,0.734907143,0.000491112,-0.984994811,-1.266425243,0.101521265,2.581834145,0.989464013,12.76815211,-0.914308349,0.097685268,92.24980514,0.359723289,-1.450937991,3.390730591,0.532645371,0.029395766,2.726715137,5.159628069,34.76573441,1.413420829,0.923668188,-0.077769971,-10.87041916,3.301748143,0.22533713,-0.000169389,0.573749631,-0.641070365,16.64124039,-0.217070009,-8.596196667,9.088723059,-1.069974142,0,0.000635058,0.939054626,12.38073531,1.947085668,0.232084293,0.022502867,0.238740089,0.501902591,1.210704586,0.509078188,-2.122914048,-1.900518036,0.149387368,0.000252898,0.24380256,0.151172041,0.551769621,-30.61565273,7.300305064,0.373725605,-0.029367154,5.215055536,-0.734989425,0.549978322,1.008140323,0.041378106,1.03737941,-3.444548448,-0.001703222,23.24371437,259.5783441,4.499175214,0.491108548,-4.658762578,0.110146705,-7.729161354,46.88416204,-0.186261526,-11.34078066,0.008311025,12.9693767,29.34157115,0.006041598,0.45324549,3.405565261,-0.087625039,0.008847921,-0.016987412,0.604188063,0.274784141,0.000557325,1.122594558,-0.086001691,-0.315780228,6.303752892,2.137395295,33.95470692,0.568804862,-0.040922716,-8.21E-05,0.999602933,9.482013455,-0.086002147,1.294619005,6.191755505,-0.015924813,5.339587155,5.154530896,39.74235933,0.07714116,2.353432817,-0.484811423,0.036449423,-2.896177644,1.365402362,0.014248127,79.31889138,0.00090025,-0.113230042,0.780300991,0.043582638,-0.314318372,1.126148421,19.77151905,4.332715887,4.393557384,3.0258745,-20.17939091,0.5281415,0.022621103,1.557106708,2.099358593,3.366700293,0.058065185,1.961374767,0.241619095,-0.889375735,1.637797872,-0.07079673,-2.591560417,-0.030408917,0.127824619,0.733742027,3.506220648,1.184914287,-6.914419215,-0.868105616,3.263020155,0.027854978,0.027279519,1.651456011,0.239830523,0.5077637,-4.424523423,-0.420535253,-0.199663324,0.222260329,29.05995118,27.28129487,0.287816173,1.057676969,-0.004174294,-0.096344382,0.675232191,-2.20964992,0.153427833,14.61854323,9.36734549,-0.655452747,-5.650809728,-145.9048049,-0.429280663,1.50936528,0.110883143,7.848686,-3.269686181,0.000357731,0.080657498,4.184219856,1.853140935
TgC,1985,0.218376776,-0.32021059,0.350204821,-0.001168101,0.029675787,4.875834703,0.146944444,17.40610307,-4.752577526,0.529059119,0.026998191,0.001919548,0.935281015,0.00048587,-1.362286214,-1.261447883,0.185506863,2.260286001,0.856424894,12.41908338,-0.899584083,0.099198417,82.99113418,0.35881285,-1.445064435,3.482647873,0.836791129,0.009367951,3.877000409,4.491236367,33.70908023,1.274709365,0.965228285,-0.223288636,-13.81134098,3.138555211,0.246059518,-0.000158938,0.350617465,-0.642318665,20.78512757,-0.221909578,-8.523529877,8.750387137,-1.108119607,0,0.000589239,0.719215517,12.92625347,1.689042282,0.476143332,0.027045687,0.249539524,0.463017655,0.932259168,0.598466882,-2.02282703,-0.072442945,0.096852035,0.000189819,0.17764444,0.120353862,0.544402724,-30.83306464,5.151248308,0.239023611,0.014730628,4.985657424,-0.790798713,0.408883669,0.871634602,0.023436519,0.976386836,-3.569888229,-0.001989973,19.33425212,281.0144437,5.233398974,0.438569651,-4.852889053,0.103781027,-7.423923153,48.23139442,-0.202064179,-11.37215856,0.066660563,12.57475686,34.07288406,0.006573681,0.449834901,3.742036105,-0.084622962,0.012566605,0.091186923,0.741415858,0.283214787,0.000279192,1.0302584,-0.086457555,-0.32025291,6.039657841,1.957164768,44.18125424,0.57779101,-0.040830102,0.007577188,1.046239559,12.39147857,-0.082911826,1.243304607,6.594878447,-0.017405683,5.693252048,5.553488275,41.01684679,0.078999693,2.158403233,-0.26008988,0.023373177,-2.623383891,1.483869103,-0.069521237,80.6428274,0.00088418,-0.142841929,0.646719395,0.053864745,-0.296931402,1.128698012,20.26342045,4.001648744,0.938152426,3.333940938,-19.98184811,0.58853619,0.02328305,3.901048657,0.593741349,3.071178996,0.018928183,2.31267731,0.24486244,-0.893617439,1.692468458,-0.072358178,-2.585532551,-0.028997589,0.073792117,0.754186848,4.056567521,1.1658435,-7.029509682,-1.004470132,3.236980357,0.015053887,0.03087421,1.689621611,0.260560602,0.483826902,-4.771860769,-0.437831844,-0.280695055,0.219923624,30.36122408,26.66709186,0.303199659,1.184157716,-0.00599028,-0.111095656,0.567347342,25.79606169,0.160191167,14.54624287,7.946911743,-0.68542466,-5.622505975,-171.1943357,-0.498262292,1.479881533,0.14320156,8.3809709,-4.344078787,0.000303831,0.098792951,4.614272644,1.93713484
